"CEREAL","BAKEPROD","MEATS","DAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","DRUGSUPP","HOUSKEEP","AGE_REF","BLS_URBN","FAM_SIZE","FAM_TYPE","RACE_REF","HISP_REF"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,7,5,2,2
41.38559,52.35889,111.10602,29.45156,32.58462,13.06263,8.52515,64.57931,18.98621,48.48924,23.22026,56.25055,0,0,0,0,0,0,51,1,7,5,2,2
5.39824,35.88467,38.69953,32.23512,12.12607,9.26973,7.39864,4.98415,4.18,22.42549,7.8621,43.38627,0,0,108,0,0,2.12,44,1,3,2,1,2
0,2.77,19.27,42.48475,10.85,7.7,0,0,0,10.74,0,49.13525,0,8.4797,108,4.26,30.83,15.18,44,1,3,2,1,2
4.174,0,54.35543,20.17,5.8939,21.75552,5.34,29.92767,0,3.36258,0,28.9809,19.29,0,199.8,3.77,0,70.93,57,1,2,1,1,2
11.58,33.24,114.68,45.25,5.99,21.24,0,0,0,28.33,0,55.02,10.25,0,7.49,0,0,67.24981,57,1,2,1,1,2
0,1.29,0,1.49,0,5.84703,3.06992,5.10787,9.05,3.9,0,25.94518,16.3,20.86,0,3.13,0,6.95,44,1,1,4,1,2
3.08,5.95,10.38,0,0,0,2.65,0,0,26.61,4.29,28.77,24.45,20.86,0,0,0,12.31,44,1,1,4,1,2
17.17,0,0,2.49,1.48,0,0,0,0,1.09,0,43.1,0,0,0,0,0,0,20,1,3,5,1,2
22.42,10.36,34.56,5.48,12.73,0,4.26962,5.40038,0,37.4,5.99,15.67,0,0,0,0,0,0,20,1,3,5,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,1,4,1,2
5,16.89,11.64,43.88,56.03,23.98,17.97,0,12,2.99,0,1.69,0,0,8.98822,0,0,36.82132,25,1,4,2,1,1
0,5.49,21.42,61.8,31.76,3.75,2.55924,3.42076,0,2.69,0,5.79,0,0,0,0,0,6.48,25,1,4,2,1,1
2.08,19.49,9.49,30.35,22.59,11.34,3.43,14.76,15.84,8.13,6.56,27.94,0,0,0,8.13,4.59,33.02,76,1,2,1,1,2
5.23,8.34,0,7.82,10.54,0,0,0,5.83,0,0,2.29,0,0,0,0,0,11.99,76,1,2,1,1,2
3.99,5.98,13.02,8.98,2.5,8.27,0,0,0,0,0,2.49,0,0,0,0,0,0,55,1,1,4,1,2
0,0,0,0,6.67,0,4.58,0,0,0.54,7.99,9.55,52.99,0,0,0,0,0,55,1,1,4,1,2
1.69,1.99,13.9,7.99,0,0.89,0,0,0,0,0,25.55,43.84,27.67,0,4.91,3.99,98.44,46,1,1,4,1,2
0,0,49.88,12.92,3.49,18.36,0,9.1,0,16.57,3.99,5.49,18.18,0,0,0,0,0,46,1,1,4,1,2
7.6,0,5.42,0,0,0,0,0,0,11.53,0,0,0,0,0,0,0,25.64,27,1,3,2,1,2
0,3.23,3.49,9.5,0,9.95,3.58,11.52,0,0,3.45,19.04,0,0,0,0,0,15.19,27,1,3,2,1,2
0,8.02,56.44,16.84,3.91,6.71,4.98,4.2,0,0,0,10.09,0,0,0,0,10.66,14.11,76,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,1,4,1,2
20.4,16.2,0,0,12.42,0,13.56063,35.16219,7.34,15.59,0,159.86718,0,0,0,0,0,109.38,88,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,1,4,1,2
0,1.99,3.99,1.79,1.43,0,0,17.5,0,5.3,0,10.53,0,0,0,0,0,0,62,1,2,1,2,2
0,0,0,0,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,2,1,2,2
0,2.49,26.79,20.43,0,0,0,0,0,0,0,3.99,0,13.5,0,0,0,0,56,1,4,5,1,2
0,3.34,0,10.47,0,0,0,0,4.79,4.5,0,17.49,0,6.47,0,9.29,0,2.89,56,1,4,5,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,2,1,1,2
0,1.05,0,0,0,0,0,0,0,10.69,0,0,0,0,0,0,0,0,29,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,3,2,2,2
9,9.63,46.79,35.97,5.99,9.99,10.47,0,0,11.66,3,9.69,0,0,0,0,19.08,13.78,55,1,3,2,2,2
0,6.99,8.82,9.53,1.24,0.64,0,1,0,14.73,7.99,0,29.91,0,2.84,86.05,10.69,10.88,76,1,2,1,1,2
4.43,17.19,0,21.35,3.05,13.6,0,1.16,5.48,8.82,4.98,47.81,4.34,0,11.49,0,2.59,0,76,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82823,10.32146,50,1,1,4,1,2
0,0,18.49,28.47,5.85,6.14,0,8.94,0,12.08,4.29,4.98,0,0,0,1.62,68.3,0,64,1,3,2,1,2
9.35,5.99,46.55,14.66,6.29,0,6.72359,31.38641,2.69,0,3.49,0,20.5,0,0,0,0,48.14,64,1,3,2,1,2
6.37,6.03,3.19,9.96,11.68,5.3,6.97,2.63,0,6.28,7.56,35.96,0,0,0,0,0,0,35,1,4,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4,2,1,1
0,10.61,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,59,1,2,5,1,2
4.99,16.29632,29.85214,24.81184,16.10506,16.1503,3.66397,4.56698,5.96744,45.57214,0,49.7138,50,0,0,17.63,7.55,53.69883,59,1,2,5,1,2
8.18,4.19,21.73,29.9,9.51,15.24,0,4.69,2.99,8.36,0,38.31,92.74,0,0,0,12.19,34,26,1,2,1,1,2
0,0,7.58,7.84,3.32,6.75,3.88,6.79,0,10.33,2.95,12.8,29.94,0,0,33.33,0,18.44,26,1,2,1,1,2
3.99,13.37,11.22,17.94,19.22,12,0,3.49,3.29,0,4.79,26.04,0,0,12.49,0,0,13.78,43,1,6,2,1,2
0,7.48,13.43,6.54,8.63,2.21,0,6.56,0,9.93,0,10.17,0,0,0,0,0,0,43,1,6,2,1,2
6.49,0,0,0,16.46,3.29,0,0,18.06,21.47,0,3.69,33.25,21.48,0,18.76,8.99,12.35,36,1,5,2,1,2
12.58,20.46,4.77,21.64,21.86,5.28,10.28,0,6.48,5.25,8.99,36.48,0,64.44,0,44.23,0,36.91,36,1,5,2,1,2
2.79,9.07,20.85,0,0,4.48,0,0,0,3.58,0,3.6,6.44,0,0,0,0,0,70,1,2,1,1,2
0,12.76,12.17,16.61301,3.01601,1.66931,5.06228,4.38568,2.9337,2.89,0,6.08,34.82,0,8.59,52.37,0,5.35,70,1,2,1,1,2
0,15.85,60.64,9.99,16.79,4.68,1.95,0,0,15.94,4.58,18.25,12.82,0,0,0,9.99,12.94,63,1,2,1,1,2
6.99,15.26,62.1,19.99,6.60375,19.36625,6.49,1.99,0,13.46,6.78,3.99,14.84,0,0,0,13.49,10.79,63,1,2,1,1,2
0,0,6.59,0.79,0,0,0,0,0,5.35,0,0,0,0,0,0,0,0.53,67,1,1,4,1,2
0,0.99,0,1.19,0,0,0,0,0,5.35,0,0,0,0,0,0,0,0,67,1,1,4,1,2
0,4.31,0,4.09,5.74,5.32,0,2.04,2.04,0,0,6.78,0,0,0,0,0,9.6,23,1,2,1,1,2
3.09,4.9,10.33,7.33,4.22,0,2.02,1.01,0,0,0,3.52,0,0,0,0,0,0,23,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,25.68,68,1,2,1,1,2
1.34,1.99,7.56,9.48,0,0.37,0,2.98,6.2,0,0,13.21,114.78,0,59.35,0,0,0,68,1,2,1,1,2
3,2,8,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,2,5,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,2,5,2,2
7.09585,11.96178,21.81018,3.53609,5.96271,5.47075,0,13.43364,4.30157,17.22568,4.9626,39.56915,0,0,0,0,0,0,65,1,2,1,1,2
5.64736,8.42233,36.48504,10.49945,6.83571,10.62574,6.87574,3.14012,6.78463,0,11.36048,13.6634,0,0,0,0,0,0,65,1,2,1,1,2
0,4.96,3.98,0,0,0,0,0,0,3.3,0,3.96,0,0,0,0,0,0,29,1,2,3,1,1
6.99,3.57,6.98,3.98,1.98,2,4.98,1.5,0,10.11,2.49,10.15,0,0,0,0,0,12.27,29,1,2,3,1,1
11.87,22.49,88.22,12.19,20.27,48.29,0,0,0,8.38,3.29,14.12,0,0,0,22.78,5.49,37.32,34,1,2,5,1,1
6.68,5.78,50.3,17.3258,23.48,53.47534,1.29,13.11,8.58855,74.82524,2.99,29.64506,0,0,0,11.18,0,25.72,34,1,2,5,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,1,4,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,1,4,4,2
0,28.19,22.06,0,0,8.4,0,0,8.1,5.42,0,23.61,0,0,32.68,0,0,8.36,59,1,2,1,1,2
0,20.17,36.4,14.49,0,2.47,0,0,10,9.77,0,2.15,0,0,0,0,4.34,27.18,59,1,2,1,1,2
0,13.38,31.93,5.38,0,6.98,3.63244,0,0,0,0,11.72756,0,0,53.19,0,0,0,32,1,2,1,1,2
22.3,27.58,20.48,18.25,0,10.8,0,0,0,12.77,0,37,0,0,0,0,0,33.48,32,1,2,1,1,2
0,0,3.49,0,0,0,3.29,0,0,2.43,0,4.18,0,0,0,0,0,0,48,1,3,3,1,1
0,2,0,0,2.99,3.1,0,0,0,3.71,2.59,1,0,0,0,12.16,0,4.23,48,1,3,3,1,1
4.59278,59.35316,13.17743,8.93861,3.5727,5.8696,0,0,7.3878,3.2328,0,10.47511,0,0,0,0,0,42.96,33,1,6,2,1,2
8.03444,15.06721,15.20687,44.21046,5.81586,9.2397,9.15253,13.86532,7.05833,12.36135,4.51118,17.05674,0,0,0,0,0,10.37,33,1,6,2,1,2
2.6,2,0,5.82,0,0.99,0,0,0,0,0,2,0,0,0,0,0,7.44,82,2,2,1,1,2
0,1.25,0,5.13,1.51,9.72,0,0,0,3.09,2.67,2,0,0,0,0,0,2.68,82,2,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,2.72,62,1,2,1,1,2
0,4.99,23.13,4.99,8.66,17.41,0,0,0,106.8,15.99,9.96,0,0,0,39.12,164.84,51.93,62,1,2,1,1,2
3.98,14.4,9.88,28.92,0,3.98,7.98,1.98,0,9.98,0,21.42,11.2,0,0,24.75,10.19,6.42,65,1,2,1,1,2
11.0945,17.28454,11.90855,15.77601,7.20351,1.59309,4.83113,14.87651,7.79337,15.87922,9.47461,22.04496,17.5,0,0,0,0,26.75,65,1,2,1,1,2
0,12.98,0,12.99,0,0,0,0,11.67,0,0,29.94,0,0,20.99,0,0,0,36,2,4,2,1,2
29.10697,12.59375,51.17776,21.80769,19.6426,14.44632,17.93812,2.97,0,30.46076,9.11479,81.35952,20.5717,0,133.93,27.5,0,53.24,36,2,4,2,1,2
2,0,0,5.99,5.99,1.79,0,9.5,14.97,11.13,0,3,0,0,0,3.18,0,5.04,64,1,1,4,1,2
4.65,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,1,4,1,2
0,1.5,0,0,0,0,0,0,0,10.83,0,30,0,45.48,80,0,0,0,67,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,53.06,0,0,0,0,67,1,1,4,1,2
0,5.14,1.99,9.28,8.26,7.8,2.28,1.64,0,2.96,0,36.92,0,0,0,0,0,6.14,64,1,2,1,1,2
1.56,2.97,19.58,10.7,6.21,8.65,4.56,0.72,0,39.44,6.37,5.95,0,0,0,0,0,4.75,64,1,2,1,1,2
37.33,12.65,116.38,0,10.39,23.4,4.99,0,47.01,13.2,0,80.88,6.46,0,0,0,0,0,60,1,1,4,4,2
0,0,30.36,10.27,9.99,9.59,4.18,20.56,5.99,0,0,64.11,43.15,9.18,0,0,4.82,0,60,1,1,4,4,2
0,7.49,0,0,0,0,3.99,0,0,4.83,0,7.27,0,0,0,0,19.97,0,23,1,2,1,1,2
0,0,0,2.19,0,0,0,0,5.49,0,0,0,0,0,0,3.23,0,0,23,1,2,1,1,2
0,1.83,9.64,15.7,0.53,1.13,1.87,0,3.06,5.11,0,23.78,0,0,0,3.21,3,7.45,44,1,3,2,1,2
0,5.06,30.86,31.03,4,4.61,4.93,0,1.53,107.92,2.35,106.07,0,0,0,0,0,22.97439,44,1,3,2,1,2
8.14218,27.25817,76.85866,23.8101,13.24274,6.49851,9.00183,20.93887,3.53624,19.85033,18.01832,27.84403,0,0,0,0,0,0,43,1,4,2,1,1
7.14421,31.69787,68.05678,35.01449,19.10739,19.46311,14.96297,12.73759,17.80114,36.05792,14.0678,29.88874,0,0,0,0,0,0,43,1,4,2,1,1
0,10.99,39.33,40.76,6.49,3.99,4,0,2.5,3.26,3,22.99,0,0,0,0,0,0,49,1,3,3,1,1
0,3,17,12.59,0,13.72,0,0,0,0,0,0,0,0,0,0,0,0,49,1,3,3,1,1
4.07,19.35,0,35.34,11.72,2.83,22.32,11.4,0,36.38,0,36.85,0,0,9.16,0,0,43.81,42,1,4,2,1,2
3.05,0,0,10.89,1.01,2.55,0,0,0,0,0,101.3,11,0,0,6.72,0,13.75,42,1,4,2,1,2
67.27,3.69,40.50021,56.94,5.86,46.94,2.79,0,11.99,23.42,3.69,12.87978,0,0,0,16.97,6.17,43.24,17,1,7,5,4,2
92.84,7.99,138.36369,65.95,20.99,26.94,2.99,0,13.49,0,0,17.29631,0,0,0,15.44,0,0,17,1,7,5,4,2
0,3.99,3,8.99,4.56,3.98,2.99,0,0,1.07,0,9.99,0,0,0,6.42,0,5.35,23,1,1,4,1,1
0,0,0,0,0,0,0,0,0,3.16,3,10,0,0,0,0,0,0,23,1,1,4,1,1
3.99,3.29,25.55,11.78,4.49,12.13,0,1.98,0,11.11,0,7.99,0,0,0,22.5053,60.3,37.8992,88,1,1,4,6,2
2.69,10.2,6.69,7.68,4,11.4,3.49,6.78,0,1.06,0,1.99,0,0,0,0,19.99,2.78,88,1,1,4,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,2,1,1,2
0,0,25.37999,4.05,0,0,0,0,0,10.93,0,60.72,0,60.12,0,0,0,0,21,2,6,5,1,2
0,0,25.38,2.99,0,0,0,0,0,0,0,91.21,0,21.86,0,0,0,0,21,2,6,5,1,2
4.58,10.72,23.08,16.43,1.98,0,0,6.48,0,3.58,9.65,18.59,0,0,0,6.70496,22.84,35.24816,39,1,3,2,1,1
8.99,0,34.62,10.43,27.27,0,6,0,0,7.41,0,4.38,0,0,58.42,5.14,0,11.62,39,1,3,2,1,1
1.25,2.45,1.68,5.14,0,0,0,0,1.38,1.37,0,0.98,0,0,6.89,27.24,0,10.56,39,1,5,2,1,2
0,5.45,3.76,4.04,0,0,0,2.88,6.38,4.74,1.86,5.33,0,0,39.12,0,0,6.42,39,1,5,2,1,2
0,0,3.08,0,0,0,0,0,0,10.19,0,0,0,17.3,0,0,0,0,30,1,1,4,1,2
0,0,22.07,12.28,0,10.43,0,0,0,0,3.88,9.72,0,0,0,0,0,0,30,1,1,4,1,2
0,7.37,18.97,5.55,0.6,5.49,0,2.29,1,27.91,10.48,9.67,0,0,5.39,9.30211,15.98,20.67789,47,2,2,3,1,2
3.99,2.99,11.97,11.38,0,3.38,0,0,4.47,31.79,0,7.27,0,0,0,0,0,0,47,2,2,3,1,2
11.6,12.28,7.4,10.85,3.97,0,7.34,8.88,5.94,10.96,7.5,13.94,0,0,51.98,1.07,0,0,35,1,7,2,1,2
7.62,0,0,14.48,3.4,0,0,3.98,10.95,3.75,15,9.95,23.05,0,0,8.42,10.71646,8.17,35,1,7,2,1,2
11.76,15.92,35.43,36.11252,17.03,23.95748,2.49,1,22.17,1.25,3.19,40.88,5.63,0,0,25.09,0,35.29,45,1,4,2,1,2
11.27,7.05,42.99,24.41,14.92,9.29,1.89,0,21.97,0,14.88,55.88,0,0,0,0,0,7.7,45,1,4,2,1,2
30.51364,61.88796,95.15242,64.16362,37.84898,24.8172,39.6901,46.83627,34.88042,63.31609,20.22349,97.20982,0.02,0,190,0,0,22.89,50,1,3,2,1,2
0,4.19156,28.48377,15.25373,13.64908,5.74989,4.24851,9.39454,3.54236,11.30358,6.06183,12.59115,0,0,41.6,0,0,242.53,50,1,3,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,15.13276,0,0,0,0,0,28,1,1,4,1,2
0,0,10.53,5.99,0,0,0,0,0,0,0,2.99,51.68508,0,0,0,45.1928,0,28,1,1,4,1,2
5.05,11.51,29.81,15.95,5.77,4.3,4.4,13.68,0,1.05,5.62,53.61,0,0,0,0,0,15.65,56,1,3,2,1,2
10.9,14.01776,97.1,27.52,5.45,3.2,8.47392,10.07,0,22.04,0,85.50832,0,0,8.76,21.84,1.5,91.06,56,1,3,2,1,2
0,0,12.3,4.09,0,0,0,41,0,8.41,0,4.09,0,0,0,0,0,0,30,1,1,4,1,2
0,0,0,4.09,0,0,0,0,0,0,0,9.2,10.52,0,0,0,0,0,30,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,2,5,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,2,5,6,2
0,41.14,15.33576,3.93085,7.08,14.49,2.5,3.33339,0,0,0,0.69,34.97,0,0,0,0,2.64,77,1,2,1,6,2
0,0,0,0,8,5.84,0,0,0,0,0,24.71,0,3.49,0,0,0,14.82,77,1,2,1,6,2
0,14.47,20.05,17.55,34.29,9.21,18.38,2.48,0,0,2.98,1.69,0,0,0,0,0,2.74,78,1,2,1,1,1
20.22,1,21.6,4.97,22.23,4.8,0,0,0,1.31,0,5.96,0,0,0,2.2,0,3.82,78,1,2,1,1,1
2.99,6.13,41.95,9.99,8.18,29.6,0,0,0,18.83,5.99,73.43,0,0,0,7.06,1,45.8,58,1,1,4,1,2
4.99,20.94,102.14905,4.99,0,42.49,3.99,12.16,9.97,10.54,4.49,50.98095,0,0,0,41.12,94.99,11.94,58,1,1,4,1,2
22.92197,25.429,50.77903,44.88729,32.78817,13.59652,28.44726,8.32,3.35374,27.36248,5.28499,165.38956,0,0,0,24.47,0,22.46,38,1,5,3,1,2
3.61624,7.55127,25.03895,10.86276,9.57061,6.12756,3.75156,9.26277,4.58447,12.09477,3.79,33.83905,0,0,0,0,252,0,38,1,5,3,1,2
6,45,34,39.5,47,37,2.13984,2.86016,20,48.95,0,27,0,0,0,0,5.68108,3.26,45,1,4,2,1,1
9,15,70.52387,39,59,50,0,13.5,0,62,12,95.47613,0,0,0,0,8,25.01,45,1,4,2,1,1
3.12,13.19,25,16.13,15.7,4.98,2.6,3.96,13.53,28.39,0,53.53,47.69,0,43.97,4.19,98.43,19.02,72,1,4,2,1,2
11.38,25.62,2.91,25.66,5.73,11.17,1.33098,1.77902,18.73,22.11,21.14,17.06,4.36,0,15.66,39.68,0,54.03,72,1,4,2,1,2
2.36,3.49,25.93,8.96,28.34,12.23,2.55924,10.11076,1.98,9.77,0,22.45,0,0,0,0,5.78,18.59,68,1,1,4,1,2
9.96,10.26,7.78,8.07,28.43,9.3,1.27962,1.71038,5.46,0,0,21.14,0,0,0,0,3.49,19.01,68,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,1,4,1,2
0,0,0,0,0,0,0,0,0.95,0,0,0,13.78,0,0,0,0,0,31,1,1,4,1,2
0,6.71,19.97,67.25,22.92,35.26,0,0,9.1,19.55,3,32.13,0,0,0,0,32.8,55.59,54,1,3,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,3,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,30.08,0,0,0,0,0,54,1,3,2,1,2
0,11.04,66.67,45.8,8.14,24.07,0,2.76,2.98,34.37,9.34,48.75,0,0,0,3.16,0,5.76,54,1,3,2,1,2
0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,4,1,1
0,0,5.57,0,0.36,1.07,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,4,1,1
0,0,1.28,0,0,0,0,0,0,3.01,0,0,5.41,0,0,0,0,0,46,1,3,2,6,2
1.79,6.15,6.65,0,0.99,5.78,0,0,0,25.38,3.2,24.47,15.42,0,0,0,0,2.77,46,1,3,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,1,4,1,1
0,4.67,10.49,6.98,15.08,1.49,3.49,1.69,0,8.25,0,2.98,0,0,0,7.56,0,19.36,88,1,1,4,1,1
2.5,2,25.82,5.39,2.99,10.39,0,0,3.69,0,0,19.52,0,0,9.99,0,2.49,3.19,73,1,1,4,1,2
0,0,0,0,18.47,0,0,0,0,0,0,7.98,20.17,0,0,0,0,14.43,73,1,1,4,1,2
15.44,7.21,60.14,38.11,24.98,21.75,0,0,0,34.22,0,57.17,0,0,0,11.01,0,44.39,40,1,8,2,1,1
5.15,18.09,3.79,0,0,0,0,1.69,7.03,5.47,0,19.72,0,0,0,0,0,12.47,40,1,8,2,1,1
0,0,0,0,0,0,0,0,0,20.3,0,0,18,0,57.95,0,0,0,48,1,5,2,1,2
39.26,51.34,46.82,66.09,16.17665,34.48397,0,15.65,9.86,13.59,1.99,128.89938,0,0,0,26.96,0,0,48,1,5,2,1,2
5.38,11.16,0,29.36,15.22,5.28,0,0,6.99,13.15,0,7.86,0,0,59.99,0,31.46,6.44,38,1,4,2,1,2
7.78,0,0,2.69,9.71,0,0,5.94,0,9.02,0,7.38,0,0,0,0,0,3.54,38,1,4,2,1,2
3.79,2.99,0,2.09,4.28,2,0,0,0,0,0,6.49,0,34.32,0,0,0,0,65,1,1,4,2,2
0,0,0,5.08,0,0,0,2.98,0,0,0,8.1,0,25.74,0,0,0,0,65,1,1,4,2,2
8.03799,3.34534,15.99365,8.59957,2.50876,5.49347,3.58524,5.43172,0,18.15899,0,2.47526,0,0,460.33,0,0,0,55,1,1,4,1,2
0,9.17683,0,2.95101,5.45834,0,3.617,0,9.29643,4.53936,0,5.93103,0,0,326,0,0,0,55,1,1,4,1,2
4.25,0,0,27.84,1.43,0,1.2839,1.7161,4.99,8.91,5.99,13.49,0,0,0,6.51,20.8,69.6,72,1,2,5,1,2
0,2.99,0,7.88,0,0,0,4.99,0,14.46,0,8.5,0,0,0,0,0,0,72,1,2,5,1,2
0,0,0,2.58,0,0,0,0,0,0,0,0,54.46,0,0,0,0,92.9,49,1,3,2,1,2
4,13.18,10.85,22.45,2.35,5.84,0,5.13,23.08,32.25,8.43,63.97,0,0,0,0,0,10.37,49,1,3,2,1,2
0,0,8.41,0,0,0,0,4.1,0,0,0,2.05,0,0,0,0,0,0,39,1,5,2,1,2
0,0,12.87,0,0,0,0,0,0,4.21,0,4.09,0,0,0,0,0,0,39,1,5,2,1,2
0,14.68,12.94,22.94,7.22,2.79687,0,4.84313,13.22,8.78407,6.88,13.51593,0,0,0,0,0,6.9,48,1,4,2,1,2
0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,2.58,0,0,48,1,4,2,1,2
11.99,10.99,0,14.58,26.84,0,10.99,0,0,8.57,0,35.65,18,0,0,43.92,0,10.71,26,1,4,2,1,2
3.7491,11.91769,13.33365,0,4.47703,5.95948,5.59586,4.84794,0,12.97229,5.11036,12.03659,0,0,0,0,0,0,26,1,4,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,2,1,1,2
5.99,13.46,31.92,37.03,16.14,45.02,12.13,5.24,0,17.65,0,35.13,21.74,0,0,7.06,30.96,35.86,59,1,2,1,1,2
0,10.97,17.97,4.99,0,41.31,3.99,6.18,1.99,11.95,8.48,37.41,0,9.18256,0,0,10.85872,0,59,1,2,1,1,2
0,8,0,3.78,3,3.18,0,0.99,0,0,1.07,1.59,108.98,0,0,0,2.78,0,52,1,2,1,1,2
2.19,0,13.21,1.89,0,1.98,0,0,0,0,2.02,0,75,0,0,0,0,9.6,52,1,2,1,1,2
0,0,0,8.34,2.88,3.02,0,4.99,3.85,0,0,0,19.1,0,0,0,15,14.85,56,1,1,4,1,1
0,0,0,0,0,0,0,0,0,0,0,0,21.79,0,0,0,0,0,56,1,1,4,1,1
0,0,3.87,1.39,5.99,0,2.79,0,6.99,14.92,11.78,15.91,0,0,6.67,15.2,9.49,55.91,47,1,1,4,1,2
3,0,1.25,0,2.58,0,0,0,0,9.66,0,3,0,0,0,4.29,1.5,25.77,47,1,1,4,1,2
0,1.62,0,0,0,3.05,0,0,0,0,0,1.01,0,0,0,0,0,0,62,1,2,1,2,2
12.79386,21.92055,28.37614,20.71481,8.81958,5.17979,6.84338,14.36144,2.94314,9.90797,0,27.58936,0,0,0,0,0,0,62,1,2,1,2,2
0,1.99,22.97,5.39,10.98,18.64,0,0,0,2.71,4.99,100.03,18,0,0,6.84,5.99,10.78,32,1,4,2,4,2
0,0,64.09463,27.64,12.96,1.69,0,0,0,14.13,5.39,6.3375,6.19788,0,0,0,0,14.13,32,1,4,2,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,1,4,1,2
0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,7.97,0,31,1,1,4,1,2
3.60162,0,10.94618,11.15398,7.50368,1.77268,3.73639,4.65725,3.11536,9.84978,5.26759,11.19549,0,0,0,0,0,0,48,1,2,1,1,2
7.41936,4.31673,4.50408,5.73052,0,0,0,0,3.22231,8.72454,0,18.08246,0,0,0,0,0,107.91,48,1,2,1,1,2
0,0,8.08,26.77,8.7,29.34,0,0,0,11.26,14.22549,148.77451,0,0,21.62,22.71,0,111.81,65,1,2,1,1,2
0,0,16.16,15.29,0.9,17.14,0,0,9.38,5.63,1.08,42.96,0,0,0,5.38,2.85,22.03,65,1,2,1,1,2
0,60,0,21.97,0,1.94,4.98,0,2.38,21.8,10.87,0,17.49,0,0,0,0,140.08585,61,1,2,1,1,2
2.67,9.39244,49.14657,32.73193,10.22132,7.49826,10.55263,6.59478,3.08,18.22,9.60923,22.15751,32.27,85.8,17.72,29.83,21.73,37.62073,61,1,2,1,1,2
0,0,0,0,0,0,0,0,0,0,0,8.78,0,0,0,0,35.45,0,66,1,1,4,1,2
0,2.99,22.97,14.66,0,5.07,0,1.99,0,0,0,56.01,30.26,0,0,7.77,0,24.33,66,1,1,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,3,2,2,1
0,0,15.23,0,0,5.53,0,0,1,10.79,0,19.5,0,0,0,0,0,20.78,59,1,3,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.01,4.33,59,1,3,2,1,1
14.75864,14.90866,25.53754,8.19643,11.20605,1.62122,3.83572,9.35489,2.8492,4.63054,4.4899,47.71122,0,0,0,0,0,0,40,1,4,3,1,1
12.85736,18.62798,30.42533,13.42835,11.22502,5.8718,0,4.39518,0,4.88169,4.46021,21.62708,0,0,0,0,0,0,40,1,4,3,1,1
